"City","quadrat","species","count","TraitName","value"
"Toronto",1,"Prunus persica",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",18.1818181818182
"Toronto",1,"Prunus persica",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",17.8737957538423
"Toronto",1,"Prunus persica",1,"Leaf petiole length",1.25
"Toronto",1,"Prunus persica",1,"Plant height generative",8
"Toronto",1,"Prunus persica",1,"Plant height vegetative",6.72727272727273
"Toronto",1,"Prunus serotina",20,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",15.6223823936933
"Toronto",1,"Prunus serotina",20,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",21.0382113065381
"Toronto",1,"Prunus serotina",20,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",19.5935843573091
"Toronto",1,"Prunus serotina",20,"Leaf petiole length",1.175
"Toronto",1,"Prunus serotina",20,"Leaf thickness",0.1295
"Toronto",1,"Prunus serotina",20,"Plant height generative",9
"Toronto",1,"Prunus serotina",20,"Plant height vegetative",13.4028666666667
"Toronto",1,"Prunus serotina",20,"Seed number per flower",1
"Toronto",1,"Prunus serotina",20,"Seed number per inflorescence (total, fertile, infertile)",1
"Toronto",1,"Prunus serotina",20,"Stem diameter",0.187376923076923
"Toronto",1,"Prunus serrulata",1,"Leaf petiole length",1.45
"Toronto",1,"Prunus serrulata",1,"Plant height vegetative",18.5
"Toronto",1,"Prunus spinosa",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",16.1349016579423
"Toronto",1,"Prunus spinosa",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",16.3728016085791
"Toronto",1,"Prunus spinosa",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",15.2583700693136
"Toronto",1,"Prunus spinosa",1,"Leaf petiole length",0.6
"Toronto",1,"Prunus spinosa",1,"Leaf thickness",0.152059259259259
"Toronto",1,"Prunus spinosa",1,"Plant height generative",2
"Toronto",1,"Prunus spinosa",1,"Plant height vegetative",2.84914893617021
"Toronto",1,"Prunus spinosa",1,"Seed number per flower",1
"Toronto",1,"Prunus spinosa",1,"Seed number per inflorescence (total, fertile, infertile)",1
"Toronto",1,"Prunus tomentosa",1,"Leaf petiole length",0.4
"Toronto",1,"Prunus tomentosa",1,"Plant height vegetative",2.4846
"Toronto",1,"Puccinellia distans",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",28.897434260173
"Toronto",1,"Puccinellia distans",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",26.0592989738562
"Toronto",1,"Puccinellia distans",1,"Leaf thickness",0.1495
"Toronto",1,"Puccinellia distans",1,"Plant height vegetative",0.378571428571429
"Toronto",1,"Pulmonaria officinalis",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",30.9666666666667
"Toronto",1,"Pulmonaria officinalis",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",23.988
"Toronto",1,"Pulmonaria officinalis",3,"Leaf petiole length",0
"Toronto",1,"Pulmonaria officinalis",3,"Plant biomass and allometry: Seed number per plant",10.25
"Toronto",1,"Pulmonaria officinalis",3,"Plant height generative",0.213333333333333
"Toronto",1,"Pulmonaria officinalis",3,"Plant height vegetative",0.204545454545455
"Toronto",1,"Pycnanthemum virginianum",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",16.9849257766667
"Toronto",1,"Pycnanthemum virginianum",2,"Plant height generative",0.852333333333333
"Toronto",1,"Pyrus calleryana",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",13.245033113
"Toronto",1,"Pyrus calleryana",1,"Leaf petiole length",3
"Toronto",1,"Pyrus calleryana",1,"Leaf thickness",0.299
"Toronto",1,"Pyrus calleryana",1,"Plant height vegetative",6.5
"Toronto",1,"Pyrus communis",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",7.407407407
"Toronto",1,"Pyrus communis",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6.62334420383333
"Toronto",1,"Pyrus communis",1,"Leaf petiole length",3.5
"Toronto",1,"Pyrus communis",1,"Plant height generative",20
"Toronto",1,"Pyrus communis",1,"Plant height vegetative",17.0806666666667
"Toronto",1,"Pyrus communis",1,"Stem diameter",0.5
"Toronto",1,"Quercus alba",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",13.1630800843229
"Toronto",1,"Quercus alba",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",15.9374637561287
"Toronto",1,"Quercus alba",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",15.9427636976895
"Toronto",1,"Quercus alba",2,"Leaf petiole length",1.725
"Toronto",1,"Quercus alba",2,"Leaf thickness",0.112888888888889
"Toronto",1,"Quercus alba",2,"Plant height vegetative",31.7282608695652
"Toronto",1,"Quercus alba",2,"Stem diameter",0.192150922392157
"Toronto",1,"Quercus macrocarpa",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",18.2401709401709
"Toronto",1,"Quercus macrocarpa",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",17.2593756910363
"Toronto",1,"Quercus macrocarpa",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",15.8088668363887
"Toronto",1,"Quercus macrocarpa",3,"Leaf petiole length",1.9
"Toronto",1,"Quercus macrocarpa",3,"Leaf thickness",0.125166666666667
"Toronto",1,"Quercus macrocarpa",3,"Plant height vegetative",31.7175438594737
"Toronto",1,"Quercus macrocarpa",3,"Stem diameter",1.1455
"Toronto",1,"Quercus robur",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",13.9773829117195
"Toronto",1,"Quercus robur",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",14.9604513874022
"Toronto",1,"Quercus robur",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",10.5063192054957
"Toronto",1,"Quercus robur",4,"Leaf petiole length",0.38
"Toronto",1,"Quercus robur",4,"Leaf thickness",0.189663768115942
"Toronto",1,"Quercus robur",4,"Plant biomass and allometry: Seed number per plant",52500
"Toronto",1,"Quercus robur",4,"Plant height generative",40
"Toronto",1,"Quercus robur",4,"Plant height vegetative",0.975935052843483
"Toronto",1,"Quercus robur",4,"Root/shoot ratio",0.275701768285714
"Toronto",1,"Quercus robur",4,"Seed number per flower",6
"Toronto",1,"Quercus robur",4,"Seed number per inflorescence (total, fertile, infertile)",3.5
"Toronto",1,"Quercus robur",4,"Stem diameter",0.129669632580148
"Toronto",1,"Quercus rubra",9,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",15.6068184163399
"Toronto",1,"Quercus rubra",9,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",15.7664521924118
"Toronto",1,"Quercus rubra",9,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",15.7169851470517
"Toronto",1,"Quercus rubra",9,"Leaf petiole length",3.75
"Toronto",1,"Quercus rubra",9,"Leaf thickness",0.122333333333333
"Toronto",1,"Quercus rubra",9,"Plant height generative",25
"Toronto",1,"Quercus rubra",9,"Plant height vegetative",9.33182396694215
"Toronto",1,"Quercus rubra",9,"Stem diameter",0.0987901054265233
"Toronto",1,"Quercus velutina",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",14.4977669286643
"Toronto",1,"Quercus velutina",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",14.0148797452582
"Toronto",1,"Quercus velutina",1,"Leaf petiole length",4.75
"Toronto",1,"Quercus velutina",1,"Leaf thickness",0.134363636363636
"Toronto",1,"Quercus velutina",1,"Plant height vegetative",32.958333333125
"Toronto",1,"Quercus velutina",1,"Stem diameter",0.127013513513514
"Toronto",1,"Ranunculus abortivus",2,"Plant height vegetative",0.6
"Toronto",1,"Ranunculus acris",8,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",23.7745222436247
"Toronto",1,"Ranunculus acris",8,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",20.8128944902612
"Toronto",1,"Ranunculus acris",8,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",21.5970854727128
"Toronto",1,"Ranunculus acris",8,"Leaf thickness",0.268194444444445
"Toronto",1,"Ranunculus acris",8,"Plant biomass and allometry: Seed number per plant",797.023333333333
"Toronto",1,"Ranunculus acris",8,"Plant height generative",1.34171710526316
"Toronto",1,"Ranunculus acris",8,"Plant height vegetative",0.426275862068966
"Toronto",1,"Ranunculus acris",8,"Root/shoot ratio",3.43675213675214
"Toronto",1,"Ranunculus acris",8,"Seed number per flower",47.5
"Toronto",1,"Ranunculus acris",8,"Seed number per inflorescence (total, fertile, infertile)",18.5714285714286
"Toronto",1,"Ranunculus acris",8,"Stem diameter",0.00231690909090909
"Toronto",1,"Ranunculus aquatilis",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",36.3485714285714
"Toronto",1,"Ranunculus aquatilis",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",26.9307007228571
"Toronto",1,"Ranunculus aquatilis",1,"Plant height vegetative",0.669166666666667
"Toronto",1,"Ranunculus repens",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",26.0335249558567
"Toronto",1,"Ranunculus repens",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",19.0414519110403
"Toronto",1,"Ranunculus repens",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",21.0153989503033
"Toronto",1,"Ranunculus repens",2,"Leaf petiole length",25
"Toronto",1,"Ranunculus repens",2,"Leaf thickness",0.229305555555556
"Toronto",1,"Ranunculus repens",2,"Plant biomass and allometry: Seed number per plant",154.554545454545
"Toronto",1,"Ranunculus repens",2,"Plant height generative",0.418571428571429
"Toronto",1,"Ranunculus repens",2,"Plant height vegetative",0.285117647058824
"Toronto",1,"Ranunculus repens",2,"Root/shoot ratio",1.25332475045377
"Toronto",1,"Ranunculus repens",2,"Seed number per flower",50
"Toronto",1,"Ranunculus repens",2,"Seed number per inflorescence (total, fertile, infertile)",40
"Toronto",1,"Ranunculus repens",2,"Stem diameter",0.008792
"Toronto",1,"Ranunculus sceleratus",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",37.05
"Toronto",1,"Ranunculus sceleratus",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",26.127344863
"Toronto",1,"Ranunculus sceleratus",5,"Plant biomass and allometry: Seed number per plant",40747
"Toronto",1,"Ranunculus sceleratus",5,"Plant height generative",0.4
"Toronto",1,"Ranunculus sceleratus",5,"Plant height vegetative",0.37564
"Toronto",1,"Ranunculus sceleratus",5,"Seed number per flower",550
"Toronto",1,"Ratibida columnifera",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",10.000000002
"Toronto",1,"Ratibida columnifera",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",21.9978260879565
"Toronto",1,"Ratibida columnifera",1,"Leaf thickness",0.331088888888889
"Toronto",1,"Ratibida pinnata",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",12.4454256248237
"Toronto",1,"Ratibida pinnata",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",17.46379311
"Toronto",1,"Ratibida pinnata",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",15.3127042669769
"Toronto",1,"Ratibida pinnata",3,"Leaf thickness",0.288571428571429
"Toronto",1,"Ratibida pinnata",3,"Plant height generative",0.94
"Toronto",1,"Ratibida pinnata",3,"Plant height vegetative",0.865
"Toronto",1,"Ratibida pinnata",3,"Root/shoot ratio",0.460710886881956
"Toronto",1,"Reynoutria japonica",27,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",18.92
"Toronto",1,"Reynoutria japonica",27,"Plant height generative",1.5
"Toronto",1,"Reynoutria japonica",27,"Plant height vegetative",1.47727272727273
"Toronto",1,"Rhamnus cathartica",16,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",19.492321300463
"Toronto",1,"Rhamnus cathartica",16,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",20.0431562625297
"Toronto",1,"Rhamnus cathartica",16,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",18.2569323417604
"Toronto",1,"Rhamnus cathartica",16,"Leaf petiole length",2
"Toronto",1,"Rhamnus cathartica",16,"Leaf thickness",0.144395555555556
"Toronto",1,"Rhamnus cathartica",16,"Plant height vegetative",4.55769230769231
"Toronto",1,"Rhamnus cathartica",16,"Seed number per flower",5.5
"Toronto",1,"Rhamnus cathartica",16,"Stem diameter",0.03
"Toronto",1,"Rhus glabra",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",19.053
"Toronto",1,"Rhus glabra",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",16.04667108745
"Toronto",1,"Rhus glabra",3,"Plant height vegetative",4.27272727272727
"Toronto",1,"Rhus glabra",3,"Stem diameter",0.0011
"Toronto",1,"Rhus typhina",56,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",16.0513955435236
"Toronto",1,"Rhus typhina",56,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",14.41204819275
"Toronto",1,"Rhus typhina",56,"Plant height generative",4.5
"Toronto",1,"Rhus typhina",56,"Plant height vegetative",7.85
"Toronto",1,"Ribes americanum",1,"Plant height vegetative",1.8
"Toronto",1,"Ribes aureum",3,"Leaf petiole length",1.75
"Toronto",1,"Ribes aureum",3,"Plant height generative",2
"Toronto",1,"Ribes aureum",3,"Plant height vegetative",1.89422222222222
"Toronto",1,"Ribes cynosbati",1,"Plant height vegetative",2
"Toronto",1,"Ribes rubrum",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",30.1288480111111
"Toronto",1,"Ribes rubrum",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",32.4225408173613
"Toronto",1,"Ribes rubrum",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",31.5679272638372
"Toronto",1,"Ribes rubrum",3,"Leaf petiole length",4.5
"Toronto",1,"Ribes rubrum",3,"Leaf thickness",0.142
"Toronto",1,"Ribes rubrum",3,"Plant biomass and allometry: Seed number per plant",39.5909090909091
"Toronto",1,"Ribes rubrum",3,"Plant height generative",1.4
"Toronto",1,"Ribes rubrum",3,"Plant height vegetative",1.37181818181818
"Toronto",1,"Ribes rubrum",3,"Seed number per inflorescence (total, fertile, infertile)",5
"Toronto",1,"Robinia hispida",4,"Plant height vegetative",2.25
"Toronto",1,"Robinia pseudoacacia",17,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",24.430095239505
"Toronto",1,"Robinia pseudoacacia",17,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",16.9851412624315
"Toronto",1,"Robinia pseudoacacia",17,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",30.9695732929721
"Toronto",1,"Robinia pseudoacacia",17,"Leaf thickness",0.1155
"Toronto",1,"Robinia pseudoacacia",17,"Plant height vegetative",15.7793060796226
"Toronto",1,"Robinia pseudoacacia",17,"Stem diameter",0.126547512666667
"Toronto",1,"Rorippa palustris",12,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",51.1654545454545
"Toronto",1,"Rorippa palustris",12,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",33.9313333333333
"Toronto",1,"Rorippa palustris",12,"Leaf petiole length",0
"Toronto",1,"Rorippa palustris",12,"Plant biomass and allometry: Seed number per plant",17380.375
"Toronto",1,"Rorippa palustris",12,"Plant height generative",0.48625
"Toronto",1,"Rorippa palustris",12,"Plant height vegetative",0.338913043478261
"Toronto",1,"Rorippa palustris",12,"Seed number per inflorescence (total, fertile, infertile)",53.5
"Toronto",1,"Rosa multiflora",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",32.4755010339407
"Toronto",1,"Rosa multiflora",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",23.0867647058824
"Toronto",1,"Rosa multiflora",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",26.7506666666667
