"","AccSpeciesID","Genus","Species","ObsNum","ObsGRNum","MeasNum","MeasGRNum","TraitNum","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9"
"267080",389936,"Swartzia","caribaea","2","4","2","","","","","","","","","",NA,NA,NA
"267081",389937,"Swartzia","coriaceifolia","1","1","1","","","","","","","","","",NA,NA,NA
"267082",389938,"Swartzia","costaricensis","2","2","2","","","","","","","","","",NA,NA,NA
"267083",389939,"Swartzia","costata","4","4","3","","","","","","","","","",NA,NA,NA
"267084",389940,"Swartzia","cowanii","1","1","1","","","","","","","","","",NA,NA,NA
"267085",389941,"Swartzia","curranii","2","2","2","","","","","","","","","",NA,NA,NA
"267086",389942,"Swartzia","davisii","1","1","1","","","","","","","","","",NA,NA,NA
"267087",389943,"Swartzia","discocarpa","2","2","2","","","","","","","","","",NA,NA,NA
"267088",389944,"Swartzia","duckei","2","2","2","","","","","","","","","",NA,NA,NA
"267089",389945,"Swartzia","emarginata","2","2","2","","","","","","","","","",NA,NA,NA
"267090",389946,"Swartzia","eriocarpa","1","1","1","","","","","","","","","",NA,NA,NA
"267091",389947,"Swartzia","fanshawei","1","1","1","","","","","","","","","",NA,NA,NA
"267092",389948,"Swartzia","fimbriata","1","1","1","","","","","","","","","",NA,NA,NA
"267093",389949,"Swartzia","foliolosa","1","1","1","","","","","","","","","",NA,NA,NA
"267094",389950,"Swartzia","fraterna","1","1","1","","","","","","","","","",NA,NA,NA
"267095",389951,"Swartzia","froesii","1","1","1","","","","","","","","","",NA,NA,NA
"267096",389952,"Swartzia","gigantea","2","2","2","","","","","","","","","",NA,NA,NA
"267097",389953,"Swartzia","glabrata","2","2","2","","","","","","","","","",NA,NA,NA
"267098",389954,"Swartzia","glazioviana","2","4","2","","","","","","","","","",NA,NA,NA
"267099",389955,"Swartzia","hartshornii","1","1","1","","","","","","","","","",NA,NA,NA
"267100",389956,"Swartzia","hilairiana","1","1","1","","","","","","","","","",NA,NA,NA
"267101",389957,"Swartzia","hostmannii","1","1","1","","","","","","","","","",NA,NA,NA
"267102",389958,"Swartzia","huallagae","2","2","2","","","","","","","","","",NA,NA,NA
"267103",389959,"Swartzia","humboldtiana","1","1","1","","","","","","","","","",NA,NA,NA
"267104",389960,"Swartzia","ingens","1","1","1","","","","","","","","","",NA,NA,NA
"267105",389961,"Swartzia","iniridensis","2","2","2","","","","","","","","","",NA,NA,NA
"267106",389962,"Swartzia","invenusta","1","1","1","","","","","","","","","",NA,NA,NA
"267107",389963,"Swartzia","jimenezii","1","1","1","","","","","","","","","",NA,NA,NA
"267108",389964,"Swartzia","jororii","2","2","2","","","","","","","","","",NA,NA,NA
"267109",389965,"Swartzia","juruana","2","2","2","","","","","","","","","",NA,NA,NA
"267110",389966,"Swartzia","kaieteurensis","1","1","1","","","","","","","","","",NA,NA,NA
"267111",389967,"Swartzia","katawa","1","1","1","","","","","","","","","",NA,NA,NA
"267112",389968,"Swartzia","klugii","2","2","2","","","","","","","","","",NA,NA,NA
"267113",389969,"Swartzia","lanata","2","2","2","","","","","","","","","",NA,NA,NA
"267114",389970,"Swartzia","leiogyne","1","1","1","","","","","","","","","",NA,NA,NA
"267115",389971,"Swartzia","linharensis","2","2","2","","","","","","","","","",NA,NA,NA
"267116",389972,"Swartzia","longipedicellata","1","1","1","","","","","","","","","",NA,NA,NA
"267117",389973,"Swartzia","magdalenae","2","2","2","","","","","","","","","",NA,NA,NA
"267118",389974,"Swartzia","manausensis","2","2","2","","","","","","","","","",NA,NA,NA
"267119",389975,"Swartzia","mangabalensis","2","2","2","","","","","","","","","",NA,NA,NA
"267120",389976,"Swartzia","maquenqueana","1","1","1","","","","","","","","","",NA,NA,NA
"267121",389977,"Swartzia","martii","2","2","2","","","","","","","","","",NA,NA,NA
"267122",389978,"Swartzia","micrantha","1","1","1","","","","","","","","","",NA,NA,NA
"267123",389979,"Swartzia","microcalyx","23","23","1","","","","","","","","","",NA,NA,NA
"267124",389980,"Swartzia","microcarpa","2","2","2","","","","","","","","","",NA,NA,NA
"267125",389981,"Swartzia","monachiana","1","1","1","","","","","","","","","",NA,NA,NA
"267126",389982,"Swartzia","oblonga","1","1","1","","","","","","","","","",NA,NA,NA
"267127",389983,"Swartzia","oriximinaensis","3","5","3","","","","","","","","","",NA,NA,NA
"267128",389984,"Swartzia","oscarpintoana","4","4","3","","","","","","","","","",NA,NA,NA
"267129",389985,"Swartzia","pachyphylla","1","1","1","","","","","","","","","",NA,NA,NA
"267130",389986,"Swartzia","panacoco","var.","polyanthera","1","1","1","","","","","","","",NA,NA,NA
"267131",389987,"Swartzia","pernitida","2","2","2","","","","","","","","","",NA,NA,NA
"267132",389988,"Swartzia","peruviana","2","2","2","","","","","","","","","",NA,NA,NA
"267133",389989,"Swartzia","piarensis","1","1","1","","","","","","","","","",NA,NA,NA
"267134",389990,"Swartzia","pickelii","2","2","2","","","","","","","","","",NA,NA,NA
"267135",389991,"Swartzia","picramnioides","1","1","1","","","","","","","","","",NA,NA,NA
"267136",389992,"Swartzia","pinheiroana","1","1","1","","","","","","","","","",NA,NA,NA
"267137",389993,"Swartzia","polita","2","2","2","","","","","","","","","",NA,NA,NA
"267138",389994,"Swartzia","prancei","2","2","2","","","","","","","","","",NA,NA,NA
"267139",389995,"Swartzia","prolata","2","2","2","","","","","","","","","",NA,NA,NA
"267140",389996,"Swartzia","ramiflora","1","1","1","","","","","","","","","",NA,NA,NA
"267141",389997,"Swartzia","rediviva","1","1","1","","","","","","","","","",NA,NA,NA
"267142",389998,"Swartzia","revoluta","2","2","2","","","","","","","","","",NA,NA,NA
"267143",389999,"Swartzia","rondoniensis","2","2","2","","","","","","","","","",NA,NA,NA
"267144",390000,"Swartzia","roraimae","1","1","1","","","","","","","","","",NA,NA,NA
"267145",390001,"Swartzia","rosea","2","2","2","","","","","","","","","",NA,NA,NA
"267146",390002,"Swartzia","rugosa","2","2","2","","","","","","","","","",NA,NA,NA
"267147",390003,"Swartzia","santaderensis","1","1","1","","","","","","","","","",NA,NA,NA
"267148",390004,"Swartzia","steyermarkii","1","1","1","","","","","","","","","",NA,NA,NA
"267149",390005,"Swartzia","stipellata","1","1","1","","","","","","","","","",NA,NA,NA
"267150",390006,"Swartzia","submarginata","2","2","2","","","","","","","","","",NA,NA,NA
"267151",390007,"Swartzia","submontana","2","2","2","","","","","","","","","",NA,NA,NA
"267152",390008,"Swartzia","sumorum","1","1","1","","","","","","","","","",NA,NA,NA
"267153",390009,"Swartzia","thomasii","2","2","2","","","","","","","","","",NA,NA,NA
"267154",390010,"Swartzia","tillettii","1","1","1","","","","","","","","","",NA,NA,NA
"267155",390011,"Swartzia","trinitensis","2","4","2","","","","","","","","","",NA,NA,NA
"267156",390012,"Swartzia","velutina","1","1","1","","","","","","","","","",NA,NA,NA
"267157",390013,"Swartzia","xanthopetala","2","2","2","","","","","","","","","",NA,NA,NA
"267158",390014,"Swartzia","yasuniensis","1","1","1","","","","","","","","","",NA,NA,NA
"267159",390015,"Swartzia","zeledonensis","1","1","1","","","","","","","","","",NA,NA,NA
"267160",390016,"Sweetia","atrata","2","2","2","","","","","","","","","",NA,NA,NA
"267161",390017,"Sweetia","elegans","2","2","1","","","","","","","","","",NA,NA,NA
"267162",390018,"Swertia","1","1","1","","","","","","","","","","",NA,NA,NA
"267163",390019,"Swertia","adolfi-friderici","1","1","1","","","","","","","","","",NA,NA,NA
"267164",390020,"Swertia","alba","2","2","2","","","","","","","","","",NA,NA,NA
"267165",390021,"Swertia","albicaulis","var.","columbiana","1","1","1","","","","","","","",NA,NA,NA
"267166",390022,"Swertia","albicaulis","var.","idahoensis","1","1","1","","","","","","","",NA,NA,NA
"267167",390023,"Swertia","angustifolia","2","2","2","","","","","","","","","",NA,NA,NA
"267168",390024,"Swertia","arisanensis","2","2","2","","","","","","","","","",NA,NA,NA
"267169",390025,"Swertia","baicalensis","1","1","2","2","2","","","","","","","",NA,NA,NA
"267170",390026,"Swertia","banzragczii","2","2","2","","","","","","","","","",NA,NA,NA
"267171",390027,"Swertia","bethelii","1","1","1","","","","","","","","","",NA,NA,NA
"267172",390028,"Swertia","binchuanensis","2","2","2","","","","","","","","","",NA,NA,NA
"267173",390029,"Swertia","brownii","1","1","1","","","","","","","","","",NA,NA,NA
"267174",390030,"Swertia","californica","1","1","1","","","","","","","","","",NA,NA,NA
"267175",390031,"Swertia","chirayita","1","1","1","","","","","","","","","",NA,NA,NA
"267176",390032,"Swertia","ciliata","2","2","2","","","","","","","","","",NA,NA,NA
"267177",390033,"Swertia","cordata","2","2","2","","","","","","","","","",NA,NA,NA
"267178",390034,"Swertia","decora","2","2","2","","","","","","","","","",NA,NA,NA
"267179",390035,"Swertia","delavayi","2","2","2","","","","","","","","","",NA,NA,NA
"267180",390036,"Swertia","diluta","2","2","2","","","","","","","","","",NA,NA,NA
"267181",390037,"Swertia","eastwoodiae","1","1","1","","","","","","","","","",NA,NA,NA
"267182",390038,"Swertia","engleri","1","1","1","","","","","","","","","",NA,NA,NA
"267183",390039,"Swertia","fasciculata","2","2","2","","","","","","","","","",NA,NA,NA
"267184",390040,"Swertia","fimbriata","1","1","1","","","","","","","","","",NA,NA,NA
"267185",390041,"Swertia","franchetiana","1","1","1","","","","","","","","","",NA,NA,NA
"267186",390042,"Swertia","hickinii","2","2","2","","","","","","","","","",NA,NA,NA
"267187",390043,"Swertia","hispidicalyx","2","2","2","","","","","","","","","",NA,NA,NA
"267188",390044,"Swertia","komarovii","2","2","2","","","","","","","","","",NA,NA,NA
"267189",390045,"Swertia","kouitchensis","2","2","2","","","","","","","","","",NA,NA,NA
"267190",390046,"Swertia","lassenica","1","1","1","","","","","","","","","",NA,NA,NA
"267191",390047,"Swertia","leduci","2","2","2","","","","","","","","","",NA,NA,NA
"267192",390048,"Swertia","lugardiae","1","1","1","","","","","","","","","",NA,NA,NA
"267193",390049,"Swertia","macrosepala","1","1","1","","","","","","","","","",NA,NA,NA
"267194",390050,"Swertia","mannii","1","1","1","","","","","","","","","",NA,NA,NA
"267195",390051,"Swertia","matsudae","2","2","2","","","","","","","","","",NA,NA,NA
"267196",390052,"Swertia","membranifolia","2","2","2","","","","","","","","","",NA,NA,NA
"267197",390053,"Swertia","mussotii","2","2","2","","","","","","","","","",NA,NA,NA
"267198",390054,"Swertia","oculata","2","2","2","","","","","","","","","",NA,NA,NA
"267199",390055,"Swertia","patula","2","2","2","","","","","","","","","",NA,NA,NA
"267200",390056,"Swertia","pedicellata","1","1","1","","","","","","","","","",NA,NA,NA
"267201",390057,"Swertia","pubescens","2","2","2","","","","","","","","","",NA,NA,NA
"267202",390058,"Swertia","pumila","1","1","1","","","","","","","","","",NA,NA,NA
"267203",390059,"Swertia","racemosa","2","2","2","","","","","","","","","",NA,NA,NA
"267204",390060,"Swertia","recurva","1","1","1","","","","","","","","","",NA,NA,NA
"267205",390061,"Swertia","scandens","1","1","1","","","","","","","","","",NA,NA,NA
"267206",390062,"Swertia","scapiformis","2","2","2","","","","","","","","","",NA,NA,NA
"267207",390063,"Swertia","shastensis","1","1","1","","","","","","","","","",NA,NA,NA
"267208",390064,"Swertia","shintenensis","2","2","2","","","","","","","","","",NA,NA,NA
"267209",390065,"Swertia","sierrae","1","1","1","","","","","","","","","",NA,NA,NA
"267210",390066,"Swertia","subnivalis","21","21","17","","","","","","","","","",NA,NA,NA
"267211",390067,"Swertia","tenuis","2","2","2","","","","","","","","","",NA,NA,NA
"267212",390068,"Swertia","tetrapetala","2","2","2","","","","","","","","","",NA,NA,NA
"267213",390069,"Swertia","tetraptera","2","2","2","","","","","","","","","",NA,NA,NA
"267214",390070,"Swertia","tozanensis","2","2","2","","","","","","","","","",NA,NA,NA
"267215",390071,"Swertia","volkensii","20","20","16","","","","","","","","","",NA,NA,NA
"267216",390072,"Swertia","watsonii","1","1","1","","","","","","","","","",NA,NA,NA
"267217",390073,"Swietenia","krukovii","1","1","1","","","","","","","","","",NA,NA,NA
"267218",390074,"Swintonia","helferi","1","1","1","","","","","","","","","",NA,NA,NA
"267219",390075,"Swintonia","minutalata","1","1","1","","","","","","","","","",NA,NA,NA
"267220",390076,"Swintonia","parkinsonii","1","1","1","","","","","","","","","",NA,NA,NA
"267221",390077,"Swintonia","sarawakana","1","1","1","","","","","","","","","",NA,NA,NA
"267222",390078,"Swintonia","whitmorei","1","1","1","","","","","","","","","",NA,NA,NA
"267223",390079,"Syagrus","botryophora","1","1","1","","","","","","","","","",NA,NA,NA
"267224",390080,"Syagrus","cearensis","1","1","1","","","","","","","","","",NA,NA,NA
"267225",390081,"Syagrus","emasensis","2","2","2","","","","","","","","","",NA,NA,NA
"267226",390082,"Syagrus","guimaraensis","2","2","2","","","","","","","","","",NA,NA,NA
"267227",390083,"Syagrus","itapebiensis","1","1","1","","","","","","","","","",NA,NA,NA
"267228",390084,"Syagrus","kellyana","2","2","2","","","","","","","","","",NA,NA,NA
"267229",390085,"Syagrus","lorenzoniorum","1","1","1","","","","","","","","","",NA,NA,NA
"267230",390086,"Syagrus","menzeliana","2","2","2","","","","","","","","","",NA,NA,NA
"267231",390087,"Syagrus","pompeoi","2","2","2","","","","","","","","","",NA,NA,NA
"267232",390088,"Syagrus","santosii","1","1","1","","","","","","","","","",NA,NA,NA
"267233",390089,"Syagrus","vagans","1","1","1","","","","","","","","","",NA,NA,NA
"267234",390090,"Syagrus","vermicularis","1","1","1","","","","","","","","","",NA,NA,NA
"267235",390091,"Syagrus","yungasensis","2","2","2","","","","","","","","","",NA,NA,NA
"267236",390093,"Syktyvkar","7","","","","","","","","","","","","",NA,NA,NA
"267237",390094,"Sylibum","marianum","1","1","1","","","","","","","","","",NA,NA,NA
"267238",390095,"Sylvichadsia","1","6","1","","","","","","","","","","",NA,NA,NA
"267239",390096,"Sylvichadsia","grandidieri","1","1","1","","","","","","","","","",NA,NA,NA
"267240",390097,"Sylvichadsia","grandifolia","1","1","1","","","","","","","","","",NA,NA,NA
"267241",390098,"Symblepharis","vaginata","1","1","1","","","","","","","","","",NA,NA,NA
"267242",390099,"Symbolanthus","alboarenicola","1","1","1","","","","","","","","","",NA,NA,NA
"267243",390100,"Symbolanthus","anomalus","1","1","1","","","","","","","","","",NA,NA,NA
"267244",390101,"Symbolanthus","aureus","1","1","1","","","","","","","","","",NA,NA,NA
"267245",390102,"Symbolanthus","australis","3","3","3","","","","","","","","","",NA,NA,NA
"267246",390103,"Symbolanthus","gaultherioides","1","1","1","","","","","","","","","",NA,NA,NA
"267247",390104,"Symbolanthus","incaicus","2","2","2","","","","","","","","","",NA,NA,NA
"267248",390105,"Symbolanthus","magnificus","3","3","3","","","","","","","","","",NA,NA,NA
"267249",390106,"Symbolanthus","pulcherrimus","40","40","1","","","","","","","","","",NA,NA,NA
"267250",390107,"Symbolanthus","stuebelii","1","1","1","","","","","","","","","",NA,NA,NA
"267251",390108,"Symbolanthus","superbus","1","1","1","","","","","","","","","",NA,NA,NA
"267252",390109,"Symbolanthus","tetrapterus","1","1","1","","","","","","","","","",NA,NA,NA
"267253",390110,"Symbolanthus","vasculosus","1","1","1","","","","","","","","","",NA,NA,NA
"267254",390111,"Sympetalandra","1","6","1","","","","","","","","","","",NA,NA,NA
"267255",390112,"Sympetalandra","schmutzii","1","1","1","","","","","","","","","",NA,NA,NA
"267256",390113,"Sympetalandra","unijuga","2","2","2","","","","","","","","","",NA,NA,NA
"267257",390114,"Symphiotrichum","divaricatum","1","1","2","2","2","","","","","","","",NA,NA,NA
"267258",390115,"Symphonia","gymnoclada","1","1","1","","","","","","","","","",NA,NA,NA
"267259",390116,"Symphonia","lepidocarpa","1","1","1","","","","","","","","","",NA,NA,NA
"267260",390117,"Symphonia","linearis","1","1","1","","","","","","","","","",NA,NA,NA
"267261",390118,"Symphonia","nana","3","3","1","","","","","","","","","",NA,NA,NA
"267262",390119,"Symphonia","nectarifera","1","1","1","","","","","","","","","",NA,NA,NA
"267263",390120,"Symphonia","oligantha","1","1","1","","","","","","","","","",NA,NA,NA
"267264",390121,"Symphonia","sessiliflora","1","1","1","","","","","","","","","",NA,NA,NA
"267265",390122,"Symphonia","verrucosa","1","1","1","","","","","","","","","",NA,NA,NA
"267266",390123,"Symphoricarpos","albus","var.","pauciflorus","1","1","1","","","","","","","",NA,NA,NA
"267267",390124,"Symphoricarpos","chenaultii","2","3","3","","","","","","","","","",NA,NA,NA
"267268",390125,"Symphoricarpos","oreophilus","var.","utahensis","2","2","1","","","","","","","",NA,NA,NA
